TestID,Scenario,SortMode,BiasFactor,BiasCap,VoxelSize,TileSize,AvgLength,Cohesion,TimeMs
3703,Boulder,Misto,0.75,1.00,0.050,64,24.12,9.1181,3
3704,Boulder,Misto,0.75,1.00,0.050,128,23.26,7.8252,6
3705,Boulder,Misto,0.75,1.00,0.100,16,24.52,5.9364,7
3706,Boulder,Misto,0.75,1.00,0.100,32,24.11,9.0938,3
3707,Boulder,Misto,0.75,1.00,0.100,64,23.26,7.8252,5
3708,Boulder,Misto,0.75,1.00,0.100,128,27.97,7.1364,2
3709,Boulder,Misto,0.75,1.00,0.160,16,24.02,8.5874,3
3710,Boulder,Misto,0.75,1.00,0.160,32,23.81,9.5404,4
3711,Boulder,Misto,0.75,1.00,0.160,64,24.46,7.2692,5
3712,Boulder,Misto,0.75,1.00,0.160,128,28.29,6.6810,2
3713,Boulder,Misto,0.90,0.01,0.020,16,28.15,10.6975,147
3714,Boulder,Misto,0.90,0.01,0.020,32,27.11,7.6124,28
3715,Boulder,Misto,0.90,0.01,0.020,64,26.22,13.9674,8
3716,Boulder,Misto,0.90,0.01,0.020,128,25.45,16.5824,3
3717,Boulder,Misto,0.90,0.01,0.050,16,27.50,12.7520,24
3718,Boulder,Misto,0.90,0.01,0.050,32,25.84,11.2143,4
3719,Boulder,Misto,0.90,0.01,0.050,64,25.48,14.8068,2
3720,Boulder,Misto,0.90,0.01,0.050,128,25.24,15.9737,1
3721,Boulder,Misto,0.90,0.01,0.100,16,25.74,12.5200,6
3722,Boulder,Misto,0.90,0.01,0.100,32,25.47,14.7079,2
3723,Boulder,Misto,0.90,0.01,0.100,64,25.23,15.9737,1
3724,Boulder,Misto,0.90,0.01,0.100,128,30.10,15.9877,2
3725,Boulder,Misto,0.90,0.01,0.160,16,25.48,17.0357,3
3726,Boulder,Misto,0.90,0.01,0.160,32,26.12,16.9280,9
3727,Boulder,Misto,0.90,0.01,0.160,64,25.87,15.7125,2
3728,Boulder,Misto,0.90,0.01,0.160,128,30.28,15.9146,1
3729,Boulder,Misto,0.90,0.50,0.020,16,28.28,10.5474,147
3730,Boulder,Misto,0.90,0.50,0.020,32,27.11,7.6124,28
3731,Boulder,Misto,0.90,0.50,0.020,64,26.31,14.0000,5
3732,Boulder,Misto,0.90,0.50,0.020,128,25.44,16.6264,3
3733,Boulder,Misto,0.90,0.50,0.050,16,27.50,12.7760,15
3734,Boulder,Misto,0.90,0.50,0.050,32,25.82,11.2143,4
3735,Boulder,Misto,0.90,0.50,0.050,64,25.48,14.8068,6
3736,Boulder,Misto,0.90,0.50,0.050,128,25.22,16.0526,1
3737,Boulder,Misto,0.90,0.50,0.100,16,25.74,12.5200,3
3738,Boulder,Misto,0.90,0.50,0.100,32,25.47,14.7079,2
3739,Boulder,Misto,0.90,0.50,0.100,64,25.21,16.0526,1
3740,Boulder,Misto,0.90,0.50,0.100,128,30.10,15.9877,6
3741,Boulder,Misto,0.90,0.50,0.160,16,25.48,17.0357,3
3742,Boulder,Misto,0.90,0.50,0.160,32,26.12,16.9280,2
3743,Boulder,Misto,0.90,0.50,0.160,64,25.87,15.7125,2
3744,Boulder,Misto,0.90,0.50,0.160,128,30.28,15.9146,4
3745,Boulder,Misto,0.90,0.75,0.020,16,28.09,10.4739,295
3746,Boulder,Misto,0.90,0.75,0.020,32,25.90,7.2901,37
3747,Boulder,Misto,0.90,0.75,0.020,64,26.31,14.0000,12
3748,Boulder,Misto,0.90,0.75,0.020,128,25.44,16.6264,4
3749,Boulder,Misto,0.90,0.75,0.050,16,27.50,11.6277,23
3750,Boulder,Misto,0.90,0.75,0.050,32,25.90,10.8276,17
3751,Boulder,Misto,0.90,0.75,0.050,64,25.57,15.2614,3
3752,Boulder,Misto,0.90,0.75,0.050,128,24.52,5.2727,2
3753,Boulder,Misto,0.90,0.75,0.100,16,25.74,12.5200,5
3754,Boulder,Misto,0.90,0.75,0.100,32,25.56,15.2135,7
3755,Boulder,Misto,0.90,0.75,0.100,64,24.51,5.2727,2
3756,Boulder,Misto,0.90,0.75,0.100,128,30.10,15.9877,2
3757,Boulder,Misto,0.90,0.75,0.160,16,25.48,17.0357,3
3758,Boulder,Misto,0.90,0.75,0.160,32,26.12,16.9280,6
3759,Boulder,Misto,0.90,0.75,0.160,64,25.87,15.7125,2
3760,Boulder,Misto,0.90,0.75,0.160,128,28.63,6.4429,2
3761,Boulder,Misto,0.90,1.00,0.020,16,25.16,4.8456,464
3762,Boulder,Misto,0.90,1.00,0.020,32,25.01,6.1700,71
3763,Boulder,Misto,0.90,1.00,0.020,64,24.80,7.3176,10
3764,Boulder,Misto,0.90,1.00,0.020,128,24.07,8.4702,6
3765,Boulder,Misto,0.90,1.00,0.050,16,24.93,6.0602,43
3766,Boulder,Misto,0.90,1.00,0.050,32,24.38,6.1415,7
3767,Boulder,Misto,0.90,1.00,0.050,64,24.12,9.1181,3
3768,Boulder,Misto,0.90,1.00,0.050,128,23.26,7.8252,7
3769,Boulder,Misto,0.90,1.00,0.100,16,24.52,5.9364,7
3770,Boulder,Misto,0.90,1.00,0.100,32,24.11,9.0938,3
3771,Boulder,Misto,0.90,1.00,0.100,64,23.26,7.8252,5
3772,Boulder,Misto,0.90,1.00,0.100,128,27.97,7.1364,2
3773,Boulder,Misto,0.90,1.00,0.160,16,24.02,8.5874,3
3774,Boulder,Misto,0.90,1.00,0.160,32,23.81,9.5404,2
3775,Boulder,Misto,0.90,1.00,0.160,64,24.46,7.2692,5
3776,Boulder,Misto,0.90,1.00,0.160,128,28.29,6.6810,2
3777,Boulder,Misto,0.95,0.01,0.020,16,25.92,5.8126,403
3778,Boulder,Misto,0.95,0.01,0.020,32,25.50,7.1423,41
3779,Boulder,Misto,0.95,0.01,0.020,64,26.28,13.5368,12
3780,Boulder,Misto,0.95,0.01,0.020,128,25.44,16.6264,4
3781,Boulder,Misto,0.95,0.01,0.050,16,27.32,11.7037,33
3782,Boulder,Misto,0.95,0.01,0.050,32,25.99,11.4182,5
3783,Boulder,Misto,0.95,0.01,0.050,64,25.54,15.0690,3
3784,Boulder,Misto,0.95,0.01,0.050,128,23.26,7.8252,2
3785,Boulder,Misto,0.95,0.01,0.100,16,25.76,12.5200,8
3786,Boulder,Misto,0.95,0.01,0.100,32,25.55,14.9773,3
3787,Boulder,Misto,0.95,0.01,0.100,64,23.26,7.8252,2
3788,Boulder,Misto,0.95,0.01,0.100,128,30.10,15.9877,2
3789,Boulder,Misto,0.95,0.01,0.160,16,25.48,17.0357,3
3790,Boulder,Misto,0.95,0.01,0.160,32,26.12,16.9280,6
3791,Boulder,Misto,0.95,0.01,0.160,64,25.87,15.7125,2
3792,Boulder,Misto,0.95,0.01,0.160,128,30.28,15.9146,2
3793,Boulder,Misto,0.95,0.50,0.020,16,25.92,5.8126,365
3794,Boulder,Misto,0.95,0.50,0.020,32,25.50,7.1423,47
3795,Boulder,Misto,0.95,0.50,0.020,64,26.28,13.5368,7
3796,Boulder,Misto,0.95,0.50,0.020,128,25.44,16.6264,9
3797,Boulder,Misto,0.95,0.50,0.050,16,27.32,11.7037,24
3798,Boulder,Misto,0.95,0.50,0.050,32,25.99,11.4182,11
3799,Boulder,Misto,0.95,0.50,0.050,64,25.54,15.0690,3
3800,Boulder,Misto,0.95,0.50,0.050,128,23.26,7.8252,2
3801,Boulder,Misto,0.95,0.50,0.100,16,25.76,12.5200,5
3802,Boulder,Misto,0.95,0.50,0.100,32,25.55,14.9773,6
3803,Boulder,Misto,0.95,0.50,0.100,64,23.26,7.8252,2
3804,Boulder,Misto,0.95,0.50,0.100,128,30.10,15.9877,2
3805,Boulder,Misto,0.95,0.50,0.160,16,25.48,17.0357,4
3806,Boulder,Misto,0.95,0.50,0.160,32,26.12,16.9280,2
3807,Boulder,Misto,0.95,0.50,0.160,64,25.87,15.7125,5
3808,Boulder,Misto,0.95,0.50,0.160,128,30.28,15.9146,2
3809,Boulder,Misto,0.95,0.75,0.020,16,25.92,5.8126,351
3810,Boulder,Misto,0.95,0.75,0.020,32,25.50,7.1423,44
3811,Boulder,Misto,0.95,0.75,0.020,64,26.27,13.5368,8
3812,Boulder,Misto,0.95,0.75,0.020,128,25.44,16.6264,4
3813,Boulder,Misto,0.95,0.75,0.050,16,27.34,11.7259,27
3814,Boulder,Misto,0.95,0.75,0.050,32,25.99,11.4182,13
3815,Boulder,Misto,0.95,0.75,0.050,64,25.62,15.4368,3
3816,Boulder,Misto,0.95,0.75,0.050,128,23.26,7.8252,2
3817,Boulder,Misto,0.95,0.75,0.100,16,25.76,12.5200,5
3818,Boulder,Misto,0.95,0.75,0.100,32,25.61,15.3864,6
3819,Boulder,Misto,0.95,0.75,0.100,64,23.26,7.8252,2
3820,Boulder,Misto,0.95,0.75,0.100,128,30.10,15.9877,2
3821,Boulder,Misto,0.95,0.75,0.160,16,25.48,17.0357,4
3822,Boulder,Misto,0.95,0.75,0.160,32,26.12,16.9280,3
3823,Boulder,Misto,0.95,0.75,0.160,64,25.87,15.7125,7
3824,Boulder,Misto,0.95,0.75,0.160,128,28.63,6.4429,2
3825,Boulder,Misto,0.95,1.00,0.020,16,25.16,4.8456,488
3826,Boulder,Misto,0.95,1.00,0.020,32,25.01,6.1700,60
3827,Boulder,Misto,0.95,1.00,0.020,64,24.80,7.3176,14
3828,Boulder,Misto,0.95,1.00,0.020,128,24.07,8.4702,4
3829,Boulder,Misto,0.95,1.00,0.050,16,24.93,6.0602,46
3830,Boulder,Misto,0.95,1.00,0.050,32,24.38,6.1415,7
3831,Boulder,Misto,0.95,1.00,0.050,64,24.12,9.1181,3
3832,Boulder,Misto,0.95,1.00,0.050,128,23.26,7.8252,5
3833,Boulder,Misto,0.95,1.00,0.100,16,24.52,5.9364,7
3834,Boulder,Misto,0.95,1.00,0.100,32,24.11,9.0938,3
3835,Boulder,Misto,0.95,1.00,0.100,64,23.26,7.8252,2
3836,Boulder,Misto,0.95,1.00,0.100,128,27.97,7.1364,6
3837,Boulder,Misto,0.95,1.00,0.160,16,24.02,8.5874,3
3838,Boulder,Misto,0.95,1.00,0.160,32,23.81,9.5404,3
3839,Boulder,Misto,0.95,1.00,0.160,64,24.46,7.2692,2
3840,Boulder,Misto,0.95,1.00,0.160,128,28.29,6.6810,2
3841,Forest,Misto,0.50,0.01,0.020,16,23.65,11.0079,111
3842,Forest,Misto,0.50,0.01,0.020,32,23.33,12.2284,25
3843,Forest,Misto,0.50,0.01,0.020,64,22.34,12.8281,5
3844,Forest,Misto,0.50,0.01,0.020,128,22.21,14.4054,2
3845,Forest,Misto,0.50,0.01,0.050,16,22.78,11.2170,14
3846,Forest,Misto,0.50,0.01,0.050,32,23.37,12.0678,4
3847,Forest,Misto,0.50,0.01,0.050,64,23.78,14.2973,3
3848,Forest,Misto,0.50,0.01,0.050,128,21.98,16.6774,1
3849,Forest,Misto,0.50,0.01,0.100,16,23.49,12.1017,4
3850,Forest,Misto,0.50,0.01,0.100,32,23.22,14.4872,2
3851,Forest,Misto,0.50,0.01,0.100,64,21.97,16.6774,1
3852,Forest,Misto,0.50,0.01,0.100,128,21.57,13.5714,0
3853,Forest,Misto,0.50,0.01,0.160,16,22.16,14.4054,1
3854,Forest,Misto,0.50,0.01,0.160,32,24.99,16.2667,2
3855,Forest,Misto,0.50,0.01,0.160,64,24.53,14.3704,1
3856,Forest,Misto,0.50,0.01,0.160,128,22.64,14.1923,0
3857,Forest,Misto,0.50,0.50,0.020,16,23.65,11.0079,108
3858,Forest,Misto,0.50,0.50,0.020,32,23.33,12.2284,17
3859,Forest,Misto,0.50,0.50,0.020,64,22.34,12.8281,10
3860,Forest,Misto,0.50,0.50,0.020,128,22.21,14.4054,2
3861,Forest,Misto,0.50,0.50,0.050,16,22.71,11.0093,13
3862,Forest,Misto,0.50,0.50,0.050,32,23.39,11.6721,3
3863,Forest,Misto,0.50,0.50,0.050,64,23.75,13.5385,5
3864,Forest,Misto,0.50,0.50,0.050,128,21.98,16.6774,1
3865,Forest,Misto,0.50,0.50,0.100,16,23.50,11.7049,6
3866,Forest,Misto,0.50,0.50,0.100,32,23.19,13.7561,2
3867,Forest,Misto,0.50,0.50,0.100,64,21.97,16.6774,1
3868,Forest,Misto,0.50,0.50,0.100,128,21.57,13.5714,0
3869,Forest,Misto,0.50,0.50,0.160,16,22.16,14.4054,1
3870,Forest,Misto,0.50,0.50,0.160,32,24.99,16.2667,1
3871,Forest,Misto,0.50,0.50,0.160,64,24.53,14.3704,0
3872,Forest,Misto,0.50,0.50,0.160,128,22.64,14.1923,0
3873,Forest,Misto,0.50,0.75,0.020,16,23.64,10.8372,125
3874,Forest,Misto,0.50,0.75,0.020,32,23.25,11.6316,32
3875,Forest,Misto,0.50,0.75,0.020,64,22.33,12.8281,6
3876,Forest,Misto,0.50,0.75,0.020,128,22.21,12.9024,2
3877,Forest,Misto,0.50,0.75,0.050,16,22.94,10.8091,26
3878,Forest,Misto,0.50,0.75,0.050,32,23.29,10.8923,6
3879,Forest,Misto,0.50,0.75,0.050,64,23.60,13.7632,2
3880,Forest,Misto,0.50,0.75,0.050,128,21.88,14.1944,1
3881,Forest,Misto,0.50,0.75,0.100,16,23.37,11.6393,4
3882,Forest,Misto,0.50,0.75,0.100,32,23.04,13.9750,2
3883,Forest,Misto,0.50,0.75,0.100,64,21.87,14.1944,1
3884,Forest,Misto,0.50,0.75,0.100,128,21.57,13.5714,0
3885,Forest,Misto,0.50,0.75,0.160,16,22.17,12.9024,5
3886,Forest,Misto,0.50,0.75,0.160,32,24.99,16.2667,1
3887,Forest,Misto,0.50,0.75,0.160,64,24.53,14.3704,0
3888,Forest,Misto,0.50,0.75,0.160,128,22.64,14.1923,0
3889,Forest,Misto,0.50,1.00,0.020,16,22.03,3.2343,436
3890,Forest,Misto,0.50,1.00,0.020,32,21.50,3.5806,68
3891,Forest,Misto,0.50,1.00,0.020,64,21.61,4.5337,11
3892,Forest,Misto,0.50,1.00,0.020,128,21.72,7.3768,4
3893,Forest,Misto,0.50,1.00,0.050,16,21.94,4.4221,45
3894,Forest,Misto,0.50,1.00,0.050,32,22.30,6.6154,11
3895,Forest,Misto,0.50,1.00,0.050,64,22.88,8.5091,3
3896,Forest,Misto,0.50,1.00,0.050,128,21.26,13.5278,1
3897,Forest,Misto,0.50,1.00,0.100,16,22.29,6.6990,8
3898,Forest,Misto,0.50,1.00,0.100,32,22.50,8.1250,3
3899,Forest,Misto,0.50,1.00,0.100,64,21.25,13.5278,6
3900,Forest,Misto,0.50,1.00,0.100,128,21.22,11.5152,1
3901,Forest,Misto,0.50,1.00,0.160,16,21.69,7.3768,3
3902,Forest,Misto,0.50,1.00,0.160,32,24.06,9.6000,2
3903,Forest,Misto,0.50,1.00,0.160,64,23.77,12.1250,1
3904,Forest,Misto,0.50,1.00,0.160,128,22.33,11.9032,0
3905,Forest,Misto,0.75,0.01,0.020,16,23.65,11.0079,92
3906,Forest,Misto,0.75,0.01,0.020,32,23.33,12.2284,18
3907,Forest,Misto,0.75,0.01,0.020,64,22.34,12.8281,12
3908,Forest,Misto,0.75,0.01,0.020,128,22.21,14.4054,2
3909,Forest,Misto,0.75,0.01,0.050,16,22.78,11.2170,12
3910,Forest,Misto,0.75,0.01,0.050,32,23.37,12.0678,5
3911,Forest,Misto,0.75,0.01,0.050,64,23.78,14.2973,9
3912,Forest,Misto,0.75,0.01,0.050,128,21.98,16.6774,4
3913,Forest,Misto,0.75,0.01,0.100,16,23.49,12.1017,4
3914,Forest,Misto,0.75,0.01,0.100,32,23.22,14.4872,2
3915,Forest,Misto,0.75,0.01,0.100,64,21.97,16.6774,1
3916,Forest,Misto,0.75,0.01,0.100,128,21.57,13.5714,0
3917,Forest,Misto,0.75,0.01,0.160,16,22.16,14.4054,1
3918,Forest,Misto,0.75,0.01,0.160,32,24.99,16.2667,1
3919,Forest,Misto,0.75,0.01,0.160,64,24.53,14.3704,0
3920,Forest,Misto,0.75,0.01,0.160,128,22.64,14.1923,0
3921,Forest,Misto,0.75,0.50,0.020,16,23.65,11.0079,82
3922,Forest,Misto,0.75,0.50,0.020,32,23.33,12.2284,18
3923,Forest,Misto,0.75,0.50,0.020,64,22.34,12.8281,5
3924,Forest,Misto,0.75,0.50,0.020,128,22.21,14.4054,2
3925,Forest,Misto,0.75,0.50,0.050,16,22.71,11.0093,13
3926,Forest,Misto,0.75,0.50,0.050,32,23.39,11.6721,4
3927,Forest,Misto,0.75,0.50,0.050,64,23.75,13.5385,2
3928,Forest,Misto,0.75,0.50,0.050,128,21.98,16.6774,1
3929,Forest,Misto,0.75,0.50,0.100,16,23.50,11.7049,8
3930,Forest,Misto,0.75,0.50,0.100,32,23.19,13.7561,2
3931,Forest,Misto,0.75,0.50,0.100,64,21.97,16.6774,1
3932,Forest,Misto,0.75,0.50,0.100,128,21.57,13.5714,0
3933,Forest,Misto,0.75,0.50,0.160,16,22.16,14.4054,1
3934,Forest,Misto,0.75,0.50,0.160,32,24.99,16.2667,1
3935,Forest,Misto,0.75,0.50,0.160,64,24.53,14.3704,0
3936,Forest,Misto,0.75,0.50,0.160,128,22.64,14.1923,0
3937,Forest,Misto,0.75,0.75,0.020,16,23.64,10.8372,124
3938,Forest,Misto,0.75,0.75,0.020,32,23.25,11.6316,23
3939,Forest,Misto,0.75,0.75,0.020,64,22.33,12.8281,5
3940,Forest,Misto,0.75,0.75,0.020,128,22.21,12.9024,2
3941,Forest,Misto,0.75,0.75,0.050,16,22.94,10.8091,17
3942,Forest,Misto,0.75,0.75,0.050,32,23.29,10.8923,15
3943,Forest,Misto,0.75,0.75,0.050,64,23.60,13.7632,2
3944,Forest,Misto,0.75,0.75,0.050,128,21.88,14.1944,1
3945,Forest,Misto,0.75,0.75,0.100,16,23.37,11.6393,5
3946,Forest,Misto,0.75,0.75,0.100,32,23.04,13.9750,2
3947,Forest,Misto,0.75,0.75,0.100,64,21.87,14.1944,1
3948,Forest,Misto,0.75,0.75,0.100,128,21.57,13.5714,0
3949,Forest,Misto,0.75,0.75,0.160,16,22.17,12.9024,2
3950,Forest,Misto,0.75,0.75,0.160,32,24.99,16.2667,1
3951,Forest,Misto,0.75,0.75,0.160,64,24.53,14.3704,0
3952,Forest,Misto,0.75,0.75,0.160,128,22.64,14.1923,0
3953,Forest,Misto,0.75,1.00,0.020,16,22.03,3.2343,428
3954,Forest,Misto,0.75,1.00,0.020,32,21.50,3.5806,70
3955,Forest,Misto,0.75,1.00,0.020,64,21.61,4.5337,11
3956,Forest,Misto,0.75,1.00,0.020,128,21.72,7.3768,3
3957,Forest,Misto,0.75,1.00,0.050,16,21.94,4.4221,37
3958,Forest,Misto,0.75,1.00,0.050,32,22.30,6.6154,8
3959,Forest,Misto,0.75,1.00,0.050,64,22.88,8.5091,6
3960,Forest,Misto,0.75,1.00,0.050,128,21.26,13.5278,1
3961,Forest,Misto,0.75,1.00,0.100,16,22.29,6.6990,9
3962,Forest,Misto,0.75,1.00,0.100,32,22.50,8.1250,3
3963,Forest,Misto,0.75,1.00,0.100,64,21.25,13.5278,1
3964,Forest,Misto,0.75,1.00,0.100,128,21.22,11.5152,0
3965,Forest,Misto,0.75,1.00,0.160,16,21.69,7.3768,3
3966,Forest,Misto,0.75,1.00,0.160,32,24.06,9.6000,5
3967,Forest,Misto,0.75,1.00,0.160,64,23.77,12.1250,1
3968,Forest,Misto,0.75,1.00,0.160,128,22.33,11.9032,0
3969,Forest,Misto,0.90,0.01,0.020,16,23.65,11.0079,82
3970,Forest,Misto,0.90,0.01,0.020,32,23.02,10.6831,17
3971,Forest,Misto,0.90,0.01,0.020,64,22.36,11.8841,12
3972,Forest,Misto,0.90,0.01,0.020,128,22.21,14.4054,2
3973,Forest,Misto,0.90,0.01,0.050,16,22.92,11.1869,23
3974,Forest,Misto,0.90,0.01,0.050,32,23.25,7.6237,4
3975,Forest,Misto,0.90,0.01,0.050,64,23.83,13.8947,2
3976,Forest,Misto,0.90,0.01,0.050,128,21.98,16.6774,1
3977,Forest,Misto,0.90,0.01,0.100,16,23.36,7.6452,4
3978,Forest,Misto,0.90,0.01,0.100,32,23.27,14.1000,4
3979,Forest,Misto,0.90,0.01,0.100,64,21.97,16.6774,1
3980,Forest,Misto,0.90,0.01,0.100,128,21.57,13.5714,0
3981,Forest,Misto,0.90,0.01,0.160,16,22.16,14.4054,2
3982,Forest,Misto,0.90,0.01,0.160,32,24.99,16.2667,1
3983,Forest,Misto,0.90,0.01,0.160,64,24.53,14.3704,0
3984,Forest,Misto,0.90,0.01,0.160,128,22.64,14.1923,0
3985,Forest,Misto,0.90,0.50,0.020,16,23.65,11.0079,92
3986,Forest,Misto,0.90,0.50,0.020,32,23.02,10.6831,28
3987,Forest,Misto,0.90,0.50,0.020,64,22.36,11.8841,5
3988,Forest,Misto,0.90,0.50,0.020,128,22.21,14.4054,2
3989,Forest,Misto,0.90,0.50,0.050,16,22.86,11.1869,13
3990,Forest,Misto,0.90,0.50,0.050,32,23.21,7.6022,4
3991,Forest,Misto,0.90,0.50,0.050,64,23.83,13.8947,1
3992,Forest,Misto,0.90,0.50,0.050,128,21.98,16.6774,1
3993,Forest,Misto,0.90,0.50,0.100,16,23.37,7.6452,10
3994,Forest,Misto,0.90,0.50,0.100,32,23.27,14.1000,1
3995,Forest,Misto,0.90,0.50,0.100,64,21.97,16.6774,1
3996,Forest,Misto,0.90,0.50,0.100,128,21.57,13.5714,0
3997,Forest,Misto,0.90,0.50,0.160,16,22.16,14.4054,2
3998,Forest,Misto,0.90,0.50,0.160,32,24.99,16.2667,1
3999,Forest,Misto,0.90,0.50,0.160,64,24.53,14.3704,0
4000,Forest,Misto,0.90,0.50,0.160,128,22.64,14.1923,0
4001,Forest,Misto,0.90,0.75,0.020,16,23.65,10.9219,115
4002,Forest,Misto,0.90,0.75,0.020,32,23.02,10.5347,21
4003,Forest,Misto,0.90,0.75,0.020,64,22.35,11.8841,5
4004,Forest,Misto,0.90,0.75,0.020,128,22.25,12.9512,2
4005,Forest,Misto,0.90,0.75,0.050,16,23.01,10.9817,23
4006,Forest,Misto,0.90,0.75,0.050,32,22.86,6.8333,5
4007,Forest,Misto,0.90,0.75,0.050,64,23.69,13.7632,2
4008,Forest,Misto,0.90,0.75,0.050,128,21.88,14.1944,1
4009,Forest,Misto,0.90,0.75,0.100,16,22.89,7.1856,7
4010,Forest,Misto,0.90,0.75,0.100,32,23.13,13.9750,2
4011,Forest,Misto,0.90,0.75,0.100,64,21.87,14.1944,1
4012,Forest,Misto,0.90,0.75,0.100,128,21.57,13.5714,0
4013,Forest,Misto,0.90,0.75,0.160,16,22.21,12.9512,2
4014,Forest,Misto,0.90,0.75,0.160,32,24.99,16.2667,1
4015,Forest,Misto,0.90,0.75,0.160,64,24.53,14.3704,1
4016,Forest,Misto,0.90,0.75,0.160,128,22.64,14.1923,0
4017,Forest,Misto,0.90,1.00,0.020,16,22.03,3.2343,405
4018,Forest,Misto,0.90,1.00,0.020,32,21.50,3.5806,64
4019,Forest,Misto,0.90,1.00,0.020,64,21.61,4.5337,14
4020,Forest,Misto,0.90,1.00,0.020,128,21.72,7.3768,3
4021,Forest,Misto,0.90,1.00,0.050,16,21.94,4.4221,44
4022,Forest,Misto,0.90,1.00,0.050,32,22.30,6.6154,8
4023,Forest,Misto,0.90,1.00,0.050,64,22.88,8.5091,3
4024,Forest,Misto,0.90,1.00,0.050,128,21.26,13.5278,1
4025,Forest,Misto,0.90,1.00,0.100,16,22.29,6.6990,8
4026,Forest,Misto,0.90,1.00,0.100,32,22.50,8.1250,8
4027,Forest,Misto,0.90,1.00,0.100,64,21.25,13.5278,1
4028,Forest,Misto,0.90,1.00,0.100,128,21.22,11.5152,1
4029,Forest,Misto,0.90,1.00,0.160,16,21.69,7.3768,3
4030,Forest,Misto,0.90,1.00,0.160,32,24.06,9.6000,2
4031,Forest,Misto,0.90,1.00,0.160,64,23.77,12.1250,1
4032,Forest,Misto,0.90,1.00,0.160,128,22.33,11.9032,0
4033,Forest,Misto,0.95,0.01,0.020,16,22.96,9.5315,141
4034,Forest,Misto,0.95,0.01,0.020,32,22.49,9.4780,31
4035,Forest,Misto,0.95,0.01,0.020,64,22.10,10.2785,5
4036,Forest,Misto,0.95,0.01,0.020,128,22.05,13.6154,2
4037,Forest,Misto,0.95,0.01,0.050,16,22.86,6.7784,18
4038,Forest,Misto,0.95,0.01,0.050,32,22.52,7.2421,5
4039,Forest,Misto,0.95,0.01,0.050,64,23.67,13.7368,2
4040,Forest,Misto,0.95,0.01,0.050,128,21.98,16.6774,1
4041,Forest,Misto,0.95,0.01,0.100,16,22.49,7.1875,9
4042,Forest,Misto,0.95,0.01,0.100,32,23.11,13.9500,2
4043,Forest,Misto,0.95,0.01,0.100,64,21.97,16.6774,1
4044,Forest,Misto,0.95,0.01,0.100,128,21.57,13.5714,0
4045,Forest,Misto,0.95,0.01,0.160,16,22.01,13.6154,2
4046,Forest,Misto,0.95,0.01,0.160,32,24.06,9.6000,1
4047,Forest,Misto,0.95,0.01,0.160,64,24.53,14.3704,0
4048,Forest,Misto,0.95,0.01,0.160,128,22.64,14.1923,0
4049,Forest,Misto,0.95,0.50,0.020,16,22.96,9.5315,129
4050,Forest,Misto,0.95,0.50,0.020,32,22.49,9.4780,39
4051,Forest,Misto,0.95,0.50,0.020,64,22.10,10.2785,5
4052,Forest,Misto,0.95,0.50,0.020,128,22.05,13.6154,2
4053,Forest,Misto,0.95,0.50,0.050,16,22.86,6.7784,19
4054,Forest,Misto,0.95,0.50,0.050,32,22.52,7.2421,5
4055,Forest,Misto,0.95,0.50,0.050,64,23.67,13.7368,5
4056,Forest,Misto,0.95,0.50,0.050,128,21.98,16.6774,1
4057,Forest,Misto,0.95,0.50,0.100,16,22.49,7.1875,5
4058,Forest,Misto,0.95,0.50,0.100,32,23.11,13.9500,2
4059,Forest,Misto,0.95,0.50,0.100,64,21.97,16.6774,1
4060,Forest,Misto,0.95,0.50,0.100,128,21.57,13.5714,0
4061,Forest,Misto,0.95,0.50,0.160,16,22.01,13.6154,2
4062,Forest,Misto,0.95,0.50,0.160,32,24.06,9.6000,4
4063,Forest,Misto,0.95,0.50,0.160,64,24.53,14.3704,0
4064,Forest,Misto,0.95,0.50,0.160,128,22.64,14.1923,0
4065,Forest,Misto,0.95,0.75,0.020,16,22.96,9.5315,131
4066,Forest,Misto,0.95,0.75,0.020,32,22.49,9.4780,32
4067,Forest,Misto,0.95,0.75,0.020,64,22.10,10.2785,6
4068,Forest,Misto,0.95,0.75,0.020,128,22.05,13.6154,2
4069,Forest,Misto,0.95,0.75,0.050,16,22.81,6.7784,25
4070,Forest,Misto,0.95,0.75,0.050,32,22.52,7.2421,5
4071,Forest,Misto,0.95,0.75,0.050,64,23.67,13.7368,2
4072,Forest,Misto,0.95,0.75,0.050,128,21.88,14.1944,1
4073,Forest,Misto,0.95,0.75,0.100,16,22.49,7.1875,5
4074,Forest,Misto,0.95,0.75,0.100,32,23.11,13.9500,2
4075,Forest,Misto,0.95,0.75,0.100,64,21.87,14.1944,1
4076,Forest,Misto,0.95,0.75,0.100,128,21.57,13.5714,0
4077,Forest,Misto,0.95,0.75,0.160,16,22.01,13.6154,2
4078,Forest,Misto,0.95,0.75,0.160,32,24.06,9.6000,5
4079,Forest,Misto,0.95,0.75,0.160,64,24.53,14.3704,4
4080,Forest,Misto,0.95,0.75,0.160,128,22.64,14.1923,4
4081,Forest,Misto,0.95,1.00,0.020,16,22.03,3.2343,386
4082,Forest,Misto,0.95,1.00,0.020,32,21.50,3.5806,75
4083,Forest,Misto,0.95,1.00,0.020,64,21.61,4.5337,11
4084,Forest,Misto,0.95,1.00,0.020,128,21.72,7.3768,7
4085,Forest,Misto,0.95,1.00,0.050,16,21.94,4.4221,43
